Age,Gender,Region,SubscriptionLength,UsageFrequency,Complaints,PromotionsUsed,AverageSpending,PaymentMethod,DeviceType,CustomerChurned
38,Female,South America,12,7,1,5,77.85150242794226,PayPal,Tablet,0
30,Male,North America,12,9,0,2,22.402531335551792,PayPal,Desktop,0
29,Male,North America,24,10,1,4,48.85707897119663,Direct Debit,Tablet,0
31,Male,Europe,19,10,1,0,34.850438972639,Credit Card,Tablet,0
34,Male,South America,14,8,4,1,34.389647078170356,PayPal,Desktop,1
22,Male,South America,24,10,2,1,27.400930997522558,Direct Debit,Desktop,0
41,Male,Europe,2,8,7,0,42.87778673399988,PayPal,Tablet,1
18,Female,Europe,5,7,0,0,75.29232916688402,Credit Card,Tablet,1
40,Male,South America,1,8,3,4,22.182750708529326,Credit Card,Desktop,1
38,Female,Europe,24,10,0,3,59.72271292074596,Credit Card,Desktop,0
39,Male,North America,1,7,1,4,87.29334660536752,Direct Debit,Mobile,0
18,Female,Europe,16,10,3,3,66.66016601457841,PayPal,Mobile,1
37,Male,Europe,24,10,2,3,65.43242962756261,PayPal,Mobile,0
29,Male,Asia,13,4,1,1,49.57493687928748,PayPal,Mobile,0
51,Female,North America,3,7,1,3,68.79928398556068,PayPal,Mobile,0
38,Female,Europe,17,8,5,3,19.174068407743828,PayPal,Mobile,1
23,Male,North America,24,10,1,0,63.69058316432722,PayPal,Tablet,0
18,Male,Europe,6,10,1,0,69.45738839524937,Credit Card,Desktop,0
28,Female,South America,20,10,1,1,23.69469987441127,Credit Card,Tablet,0
43,Male,Asia,16,8,1,2,81.34544650587915,Credit Card,Desktop,0
46,Male,Europe,11,8,2,2,79.55245244987528,PayPal,Mobile,0
36,Male,Europe,4,8,2,0,81.04654292097293,Credit Card,Tablet,1
35,Female,Asia,1,6,2,1,40.422236178690994,Credit Card,Mobile,0
31,Female,Asia,5,7,0,0,32.75972123416897,Credit Card,Mobile,0
34,Male,Europe,20,10,2,5,79.4024136042172,PayPal,Tablet,0
47,Male,Europe,11,6,4,0,78.24239037340405,PayPal,Mobile,1
31,Female,South America,9,8,3,3,47.41057812495115,Credit Card,Tablet,1
41,Female,North America,3,5,3,4,66.6166163482327,Direct Debit,Desktop,1
29,Female,Europe,13,10,2,3,44.71121362647807,Direct Debit,Tablet,0
45,Male,South America,1,8,2,5,51.36790301436163,PayPal,Mobile,0
40,Male,Asia,8,10,4,2,61.296549574066475,Direct Debit,Desktop,0
44,Male,South America,7,10,0,3,31.543753831766107,Direct Debit,Mobile,0
53,Male,Europe,5,5,4,3,16.657329593115648,Direct Debit,Mobile,1
18,Female,South America,8,9,1,0,41.80421244452148,Direct Debit,Tablet,1
42,Female,Asia,2,3,3,0,38.643159121373046,Credit Card,Tablet,1
39,Female,South America,4,8,2,5,57.90865039864409,Credit Card,Mobile,0
39,Female,North America,5,10,7,1,82.62850340865967,Credit Card,Mobile,1
37,Female,North America,9,7,0,0,63.542604390448716,Direct Debit,Mobile,1
37,Female,Asia,24,10,3,4,36.828003360075655,Credit Card,Desktop,1
38,Female,North America,1,6,3,2,57.02663384961323,PayPal,Desktop,1
44,Male,North America,1,9,5,5,57.844870794292234,PayPal,Desktop,1
43,Male,South America,24,10,2,3,10.0,PayPal,Tablet,0
34,Female,North America,16,10,1,5,77.42909969819954,Credit Card,Desktop,0
33,Male,Europe,5,7,0,0,26.44078813349186,PayPal,Desktop,0
35,Female,Europe,15,10,4,4,39.564510809470804,Credit Card,Mobile,0
30,Male,North America,19,10,3,3,60.638857699808476,PayPal,Mobile,1
52,Female,Europe,6,6,7,4,51.32033366719438,PayPal,Tablet,1
22,Male,North America,24,10,1,3,20.577156953830983,PayPal,Desktop,0
42,Female,Asia,6,8,3,0,60.638626008695624,PayPal,Mobile,1
42,Female,Europe,1,10,4,1,60.06347748894098,Direct Debit,Mobile,0
29,Male,Europe,8,10,2,0,63.650840768309,Credit Card,Tablet,1
37,Female,Europe,3,8,3,5,59.3219985132662,Credit Card,Mobile,1
47,Female,Asia,18,7,2,0,69.20624855838292,PayPal,Tablet,0
31,Female,South America,5,5,1,5,56.89576076146618,Direct Debit,Tablet,1
48,Male,North America,17,9,5,2,53.91191534682127,Direct Debit,Desktop,0
46,Male,South America,17,10,1,1,67.11186100228473,Credit Card,Tablet,0
27,Female,Asia,24,10,1,0,29.650678857450707,PayPal,Mobile,0
23,Female,Europe,24,10,1,1,62.46833813935656,Direct Debit,Tablet,0
36,Female,Europe,8,7,0,3,55.98740722560072,Direct Debit,Mobile,0
22,Female,Asia,16,10,2,2,56.40314714041232,Credit Card,Tablet,0
18,Male,Europe,11,9,4,2,78.75636283110379,PayPal,Mobile,1
30,Female,South America,7,10,4,5,40.739430613396124,PayPal,Mobile,0
56,Female,Asia,6,8,1,3,31.893383372101173,PayPal,Mobile,0
30,Female,North America,7,8,1,5,28.580724176145708,PayPal,Tablet,0
38,Female,North America,12,9,1,4,63.47035714093814,PayPal,Tablet,0
41,Male,South America,24,10,3,1,12.921035215061657,Credit Card,Mobile,0
34,Female,North America,9,10,4,5,50.02809637142946,Credit Card,Desktop,1
31,Female,North America,11,10,1,1,28.09884405575227,Direct Debit,Tablet,0
47,Female,Asia,4,10,1,0,47.02279881144177,Direct Debit,Tablet,0
35,Male,Europe,2,7,4,1,10.0,PayPal,Tablet,1
34,Male,Europe,8,8,2,2,41.34232846181487,Credit Card,Tablet,0
42,Male,Europe,19,10,1,0,41.66580804544263,Direct Debit,Tablet,0
24,Female,South America,24,9,3,1,43.34579673068618,PayPal,Mobile,1
22,Male,Europe,9,9,4,4,60.641222400595396,Direct Debit,Tablet,1
18,Male,Asia,8,10,3,0,61.772709950002024,Credit Card,Tablet,0
40,Female,South America,17,7,1,0,51.33710380652269,Direct Debit,Tablet,0
33,Male,Asia,16,10,2,2,58.665373085651524,PayPal,Tablet,0
43,Male,Asia,24,10,3,1,34.52909980545767,Direct Debit,Mobile,0
35,Male,South America,24,10,2,1,73.79912127998705,Credit Card,Desktop,0
21,Male,Europe,17,9,1,5,59.99880885191345,Credit Card,Tablet,0
31,Female,North America,5,9,3,2,21.529294981068325,PayPal,Desktop,1
43,Female,North America,6,9,0,2,57.700585479967806,Direct Debit,Desktop,0
32,Male,North America,23,10,2,1,50.565876462875366,PayPal,Tablet,0
46,Female,South America,2,5,2,5,30.789751337197004,Direct Debit,Mobile,1
30,Male,North America,11,10,2,0,41.4256384417214,Credit Card,Mobile,0
42,Female,Europe,11,7,2,3,49.10600367751042,Credit Card,Tablet,1
18,Female,Asia,6,10,1,2,63.35685260735787,Credit Card,Mobile,0
32,Male,Europe,14,10,1,1,55.3043973800965,PayPal,Tablet,0
31,Female,South America,6,8,1,4,56.80786615354839,PayPal,Tablet,0
21,Male,Asia,24,10,2,2,38.85241431820219,Direct Debit,Desktop,0
46,Male,Asia,9,8,1,4,22.011939921527485,Credit Card,Tablet,0
28,Male,Asia,6,10,0,4,82.46689085931305,Direct Debit,Desktop,0
27,Male,North America,21,10,2,1,79.66002889996331,Direct Debit,Mobile,0
48,Male,North America,11,7,2,3,20.57164905616419,PayPal,Desktop,1
36,Male,South America,11,8,4,1,11.215264979761848,Credit Card,Desktop,1
42,Female,North America,24,10,4,0,21.971843244553245,Credit Card,Mobile,0
18,Male,Asia,14,10,1,1,66.33884801296504,PayPal,Tablet,0
27,Male,Asia,24,7,1,5,19.971076575956253,Direct Debit,Mobile,0
55,Male,Asia,3,10,2,0,33.23861909666287,PayPal,Tablet,0
43,Male,South America,8,9,4,2,52.13580409879938,PayPal,Tablet,1
24,Male,South America,20,10,2,0,58.70359129009608,Direct Debit,Desktop,0
37,Female,North America,7,8,1,4,61.552373777338026,PayPal,Tablet,0
25,Male,South America,24,10,2,5,51.07690117386454,Direct Debit,Tablet,0
48,Female,North America,5,7,3,3,78.91354457991378,Credit Card,Desktop,1
18,Male,Asia,14,9,0,0,26.291531524333752,Credit Card,Mobile,0
37,Female,Europe,1,7,2,4,63.5590893018902,Direct Debit,Tablet,1
37,Female,Asia,8,8,3,4,85.99834603919086,PayPal,Tablet,1
23,Male,North America,7,7,2,1,40.05798802931799,Credit Card,Mobile,0
32,Male,South America,20,9,1,0,49.25587568021214,Direct Debit,Desktop,0
38,Male,North America,18,10,2,2,50.79241091805247,Direct Debit,Tablet,0
18,Male,Europe,10,5,1,0,53.51952302168504,Direct Debit,Mobile,1
22,Male,North America,8,9,3,2,56.542133054837244,PayPal,Tablet,1
33,Female,South America,6,10,2,4,26.680011153045662,PayPal,Mobile,0
26,Female,Asia,11,10,3,4,59.8180759726997,Direct Debit,Tablet,1
30,Male,Asia,9,8,1,5,35.83715856520604,Direct Debit,Mobile,0
34,Female,Asia,9,6,3,2,52.17121564993134,PayPal,Mobile,1
25,Female,North America,24,9,2,0,96.02909131625574,Credit Card,Mobile,0
34,Male,North America,12,6,2,2,55.57875933750675,PayPal,Desktop,1
37,Male,North America,6,6,2,4,73.09012903926259,PayPal,Mobile,0
42,Male,Asia,1,7,1,1,22.93260563439422,PayPal,Desktop,1
22,Male,South America,5,9,2,4,14.824729781047594,Direct Debit,Desktop,1
28,Female,Asia,24,10,2,5,61.377450127931304,Credit Card,Desktop,0
40,Female,Asia,1,5,1,5,82.4639377495727,Direct Debit,Tablet,1
20,Male,North America,24,10,0,3,64.48561507610076,Direct Debit,Tablet,0
36,Male,South America,10,8,4,5,25.647537313758747,PayPal,Desktop,1
35,Female,Asia,3,4,3,0,14.978470856444474,Direct Debit,Tablet,1
18,Male,Europe,5,10,0,1,58.75105683539717,Direct Debit,Desktop,0
30,Male,North America,13,7,1,1,54.65151289225053,Credit Card,Desktop,0
38,Female,Asia,24,10,2,0,43.19694844838722,Credit Card,Mobile,0
32,Male,Europe,17,10,3,2,64.13765365769609,Credit Card,Desktop,0
30,Female,Europe,5,7,2,2,45.544842359137945,PayPal,Tablet,1
36,Male,North America,24,10,1,4,72.71781912688647,PayPal,Mobile,0
44,Female,South America,3,7,1,2,32.19009655562654,Direct Debit,Mobile,0
40,Female,South America,6,6,2,4,37.42975864088361,PayPal,Desktop,0
27,Female,Europe,14,10,3,2,32.726270346841254,PayPal,Desktop,1
20,Male,Europe,5,10,3,5,76.01184808614478,Credit Card,Tablet,1
40,Male,Asia,17,8,0,4,60.373241393173885,Direct Debit,Mobile,0
23,Male,North America,7,10,3,5,68.22884443714469,PayPal,Mobile,1
29,Female,South America,24,10,0,4,87.12496098878806,PayPal,Tablet,0
37,Female,Europe,1,7,3,1,70.62883239047687,Credit Card,Desktop,1
46,Male,South America,9,9,2,5,72.64557621717907,Direct Debit,Desktop,0
47,Female,North America,21,10,1,2,36.37443097380259,Credit Card,Desktop,0
35,Male,North America,6,10,3,1,56.522324134468036,Credit Card,Mobile,0
29,Male,North America,23,10,1,4,40.56265760798472,Credit Card,Desktop,0
22,Female,North America,21,10,3,4,56.32258704900718,Direct Debit,Desktop,0
54,Male,North America,19,10,2,0,41.24502776333262,Credit Card,Tablet,0
32,Female,South America,19,10,2,3,40.725620969100426,Credit Card,Mobile,0
41,Female,Europe,12,10,1,5,41.024073404541284,Direct Debit,Tablet,0
36,Female,North America,8,10,2,3,31.31490855821439,Credit Card,Tablet,1
30,Male,North America,7,7,0,1,35.05723297799426,Credit Card,Mobile,0
29,Male,Asia,10,8,1,5,88.53079589009326,Credit Card,Desktop,0
21,Male,North America,8,10,2,3,27.874945550746347,PayPal,Desktop,0
46,Female,Europe,15,10,0,0,63.03603671712176,PayPal,Tablet,0
33,Female,North America,13,6,2,5,50.644550294312666,Direct Debit,Tablet,0
49,Female,Asia,5,8,3,4,72.8943654389906,Direct Debit,Mobile,1
30,Male,North America,20,10,2,0,53.60156294715702,PayPal,Tablet,0
32,Female,Europe,16,10,5,5,10.992723165107044,Credit Card,Mobile,1
23,Male,Asia,14,9,2,2,18.745699837814254,PayPal,Desktop,0
31,Female,Europe,5,7,0,5,74.8054123110709,Direct Debit,Desktop,0
22,Female,Asia,24,9,2,4,30.0365876285926,Direct Debit,Desktop,0
39,Female,North America,13,10,5,5,79.63839756023425,PayPal,Tablet,0
36,Female,Europe,5,7,4,3,30.885514931356816,Credit Card,Mobile,1
49,Female,North America,24,9,0,0,48.07186531082693,Credit Card,Tablet,0
20,Female,North America,10,10,2,1,79.60504659595314,PayPal,Mobile,0
47,Female,North America,13,10,4,0,10.0,PayPal,Desktop,1
25,Female,North America,6,7,2,2,39.41572680628818,PayPal,Mobile,0
38,Male,Asia,21,9,2,3,82.7383646533616,Direct Debit,Tablet,0
23,Male,Asia,19,10,2,2,89.80731402814865,Direct Debit,Desktop,0
37,Female,South America,2,7,1,3,56.924866792025924,Credit Card,Tablet,1
18,Female,South America,18,10,3,0,52.74249814145564,Direct Debit,Tablet,0
28,Male,North America,6,10,2,1,48.6650480756204,Direct Debit,Tablet,0
36,Male,Europe,24,10,1,0,56.650921308704106,PayPal,Desktop,0
52,Male,Europe,1,8,1,2,45.21256170268281,Credit Card,Mobile,1
18,Male,Europe,12,10,1,1,40.64082949812843,PayPal,Mobile,0
34,Male,Europe,24,10,3,2,55.27921040725346,PayPal,Mobile,1
29,Female,Asia,17,9,3,5,39.39123503980609,PayPal,Mobile,1
18,Male,South America,9,10,3,2,64.01179487305757,Credit Card,Desktop,0
23,Male,Asia,17,8,4,4,65.3424732409132,PayPal,Desktop,1
30,Male,North America,20,9,2,0,42.465193324325256,Credit Card,Desktop,0
39,Female,Europe,7,10,0,2,42.28977220139207,PayPal,Desktop,0
35,Female,South America,4,8,2,1,34.81923710955945,Credit Card,Tablet,1
21,Male,South America,24,10,2,1,62.24587767755261,Direct Debit,Mobile,0
18,Female,North America,12,10,1,3,49.5558389842889,Credit Card,Tablet,1
39,Male,Asia,2,7,1,2,50.623844850815324,Direct Debit,Desktop,0
33,Male,Europe,21,10,3,0,38.29707108240063,PayPal,Mobile,0
51,Female,Europe,4,6,3,0,96.53816216178221,Credit Card,Tablet,1
31,Female,Europe,7,7,1,0,64.23377236957676,Direct Debit,Mobile,1
46,Male,Asia,10,10,1,3,75.04190648340654,Direct Debit,Tablet,0
40,Female,South America,3,6,0,3,58.94028783739097,Direct Debit,Desktop,0
43,Male,North America,6,7,3,1,72.43716657184748,PayPal,Tablet,1
39,Male,Asia,11,10,2,2,82.81418302537685,PayPal,Tablet,0
39,Male,South America,11,10,1,1,61.433000299837744,Credit Card,Desktop,0
18,Female,Europe,9,10,2,3,27.793566118761788,Credit Card,Mobile,0
32,Female,South America,14,9,3,4,43.962461353875696,Direct Debit,Tablet,0
28,Male,North America,8,8,1,0,30.076128676508603,Credit Card,Tablet,1
47,Male,North America,13,9,2,0,36.15422875059997,Direct Debit,Desktop,0
24,Female,South America,12,10,2,5,60.960539669525346,Direct Debit,Mobile,1
32,Female,Europe,6,6,7,4,40.787790745106776,Direct Debit,Mobile,0
43,Male,North America,3,8,2,3,19.44525958474696,Credit Card,Desktop,1
38,Female,Asia,21,7,1,5,41.21425100244071,Credit Card,Mobile,1
36,Female,North America,8,9,1,2,62.996426207621994,Direct Debit,Tablet,0
46,Male,Asia,1,3,0,0,64.8981112155459,Credit Card,Mobile,0
37,Male,Europe,4,10,0,5,68.51775645750381,Direct Debit,Mobile,1
29,Female,North America,14,10,6,4,65.18458585430231,Direct Debit,Tablet,1
22,Male,North America,19,6,1,5,37.88365868138547,PayPal,Tablet,0
39,Female,South America,6,9,3,1,70.48604547228857,PayPal,Mobile,0
27,Male,South America,20,10,3,1,84.18905740088974,Credit Card,Desktop,1
32,Female,North America,14,6,3,3,37.57639972156076,PayPal,Desktop,1
45,Male,Europe,19,10,1,3,36.53664949838331,PayPal,Mobile,0
32,Female,Europe,20,10,1,0,59.52127795898163,Credit Card,Tablet,0
30,Female,Europe,12,10,3,4,57.33030634233668,PayPal,Desktop,1
32,Male,Asia,18,10,1,1,56.966672996174374,PayPal,Desktop,0
32,Female,North America,24,10,1,4,83.40966994980316,Credit Card,Tablet,0
25,Male,South America,24,10,1,0,38.81709250720587,Credit Card,Desktop,0
51,Male,Asia,1,9,1,4,45.73448460080722,Direct Debit,Tablet,1
29,Female,South America,7,10,4,3,58.74621395528411,PayPal,Tablet,1
42,Female,South America,22,9,3,2,50.49353495622066,Credit Card,Mobile,1
24,Male,North America,8,9,7,0,51.31265821132631,Direct Debit,Mobile,1
40,Male,South America,3,10,1,0,32.68029543421446,Direct Debit,Desktop,0
36,Male,South America,6,8,2,4,41.998230362017026,Credit Card,Mobile,0
35,Male,Europe,24,10,5,2,66.29709284639048,Credit Card,Mobile,1
36,Male,South America,2,4,3,1,58.703122911199806,Direct Debit,Desktop,1
39,Female,Europe,3,10,2,0,17.69112363009927,Credit Card,Mobile,0
32,Male,Europe,24,9,2,5,53.2355552932855,PayPal,Desktop,0
33,Male,South America,23,10,1,2,42.275594152207134,PayPal,Tablet,0
40,Female,Europe,12,10,2,2,44.906608688754105,PayPal,Tablet,0
23,Female,Asia,21,10,2,1,29.5000589570996,Direct Debit,Tablet,0
22,Female,South America,8,8,2,2,48.908125040175534,PayPal,Desktop,0
36,Female,Asia,12,8,2,5,68.6974209667519,Direct Debit,Desktop,1
18,Female,Asia,15,10,1,5,39.48531518916191,Credit Card,Mobile,0
18,Male,South America,24,10,3,0,65.39720084837892,Direct Debit,Desktop,0
53,Male,North America,1,6,1,4,25.348418873383956,PayPal,Tablet,1
50,Female,Asia,1,6,1,4,47.016282336500126,Direct Debit,Tablet,0
29,Female,North America,13,10,2,1,62.56371320692637,Credit Card,Mobile,0
44,Female,Asia,20,8,2,1,64.04653971856499,Credit Card,Desktop,0
45,Female,North America,9,9,1,5,50.87936186075099,Direct Debit,Desktop,0
39,Female,Asia,5,9,5,3,51.99522234025151,Credit Card,Tablet,1
34,Female,North America,19,10,2,4,76.5731840312016,Credit Card,Mobile,0
41,Female,Europe,11,8,3,1,47.03693921706196,Direct Debit,Tablet,1
42,Male,Europe,1,10,0,0,51.274544620060354,Credit Card,Mobile,0
41,Female,Europe,3,7,2,2,32.24696014317199,Credit Card,Desktop,1
19,Female,Europe,6,9,3,3,37.82815354485723,Credit Card,Desktop,0
55,Female,Asia,18,8,3,4,70.41533796056723,PayPal,Tablet,1
59,Male,Asia,7,4,8,4,68.11346158188263,PayPal,Mobile,0
18,Female,South America,5,10,3,1,13.517033492014377,Direct Debit,Mobile,1
40,Male,Asia,17,10,3,4,67.15546638391608,Direct Debit,Desktop,0
55,Male,Europe,16,9,1,3,10.0,PayPal,Mobile,0
45,Female,South America,6,6,4,0,58.49629671722989,PayPal,Desktop,1
45,Male,Asia,1,9,2,3,73.66467529915795,PayPal,Mobile,0
20,Male,Asia,5,10,4,3,54.525970907452724,Credit Card,Desktop,1
42,Male,Europe,3,8,2,0,42.78021320073089,PayPal,Mobile,1
37,Female,Asia,24,10,3,0,68.57540655920569,PayPal,Desktop,1
42,Male,Asia,1,6,1,4,30.1321658861005,PayPal,Desktop,0
24,Male,Europe,11,8,3,2,34.183014741279834,Direct Debit,Mobile,0
24,Male,South America,6,10,4,5,53.039462577185255,PayPal,Desktop,1
33,Female,North America,15,10,1,2,45.236991497910594,Credit Card,Mobile,0
31,Female,South America,24,10,4,5,58.71093878536583,Credit Card,Mobile,0
33,Female,South America,7,10,1,2,40.75248353690404,Direct Debit,Desktop,0
30,Female,Asia,10,10,2,3,62.447771561637325,Credit Card,Tablet,0
32,Male,North America,9,5,1,0,10.0,Credit Card,Tablet,0
28,Female,Asia,9,8,1,4,53.51219358375654,Credit Card,Desktop,0
34,Female,North America,20,10,3,0,39.677638980686616,PayPal,Mobile,1
20,Female,Europe,6,8,2,1,62.40607400836076,Credit Card,Tablet,1
40,Female,North America,8,10,1,3,24.80404464839911,Credit Card,Tablet,0
37,Female,North America,1,8,1,3,54.157921452190564,PayPal,Mobile,0
22,Male,Asia,24,10,2,0,53.73049649877773,PayPal,Tablet,0
48,Female,Europe,10,8,6,2,43.59212750835625,Credit Card,Mobile,1
26,Male,Europe,15,10,3,0,49.900294284680136,Direct Debit,Tablet,0
46,Female,North America,20,10,3,5,55.2186133889894,PayPal,Tablet,0
38,Male,Europe,4,7,4,3,38.93933043456652,Direct Debit,Desktop,1
45,Female,Asia,24,10,0,0,52.308167355065116,Direct Debit,Tablet,0
36,Female,Europe,1,6,4,2,58.88875171757288,Credit Card,Desktop,1
40,Female,South America,19,10,1,2,46.75640837787512,Direct Debit,Tablet,0
44,Male,Europe,5,10,1,4,72.74432266038707,Credit Card,Mobile,0
54,Male,North America,1,10,2,3,71.30405862502144,Credit Card,Desktop,0
45,Male,Asia,10,7,0,4,37.69756455004497,Direct Debit,Tablet,0
39,Female,South America,14,10,2,5,54.822252712557614,PayPal,Mobile,0
21,Male,Europe,24,7,2,0,43.318878659781255,Credit Card,Mobile,1
18,Male,North America,5,9,1,5,10.099488838355448,Direct Debit,Tablet,1
33,Male,Europe,5,6,1,0,78.84042533613204,Credit Card,Tablet,0
27,Female,Europe,7,10,2,4,57.6189117878121,Credit Card,Tablet,0
28,Male,Europe,10,6,2,5,82.8771774578538,Direct Debit,Tablet,0
34,Female,Asia,13,10,6,2,40.184879809651235,Direct Debit,Tablet,1
41,Female,Asia,1,7,4,2,10.0,Direct Debit,Tablet,1
28,Female,South America,8,10,0,1,56.719972966247056,Direct Debit,Desktop,0
43,Male,North America,4,8,0,0,10.0,Direct Debit,Desktop,1
35,Male,Europe,4,7,0,3,86.42048198589589,PayPal,Mobile,0
35,Male,Europe,7,8,3,3,87.3285608443932,PayPal,Desktop,1
53,Female,Europe,1,9,1,2,38.27947492867346,PayPal,Mobile,0
36,Male,North America,17,10,0,4,31.426617529034935,Direct Debit,Desktop,0
34,Male,North America,11,9,3,1,68.37232748975582,PayPal,Mobile,0
40,Female,Europe,4,9,2,3,40.3455611683268,Direct Debit,Tablet,0
52,Male,South America,1,9,5,5,69.33213702437891,PayPal,Tablet,1
34,Female,South America,12,10,2,3,61.73270170227046,PayPal,Tablet,0
39,Male,South America,24,9,3,2,53.064526106759644,Direct Debit,Tablet,1
33,Female,Asia,10,10,0,4,10.0,Direct Debit,Desktop,0
33,Female,Europe,24,10,0,5,26.41127507486846,Direct Debit,Tablet,0
30,Male,North America,10,10,4,1,56.02204078792858,Direct Debit,Mobile,1
29,Male,Europe,24,10,2,5,10.707754676965074,Credit Card,Mobile,0
51,Female,Europe,4,8,3,4,103.05027197770924,PayPal,Tablet,1
29,Male,South America,8,10,1,5,63.12666268658269,PayPal,Tablet,0
19,Female,North America,24,10,6,0,57.95233847614588,Direct Debit,Mobile,1
36,Male,Europe,8,8,1,1,66.85912216323537,Credit Card,Mobile,0
