Age,Gender,Region,DeviceType,SubscriptionLength,UsageFrequency,Complaints,PromotionsUsed,PromotionsDriven,AverageSpending,PaymentMethod,DeviceType,CustomerChurned
26,Male,South America,Desktop,24,10,2,5,0,58.36710486982183,Credit Card,Mobile,0
46,Female,North America,Mobile,12,9,3,1,0,81.2880396569168,PayPal,Tablet,0
34,Female,Asia,Desktop,24,10,1,2,0,68.97323769292278,PayPal,Tablet,0
42,Male,Asia,Desktop,7,9,1,5,0,75.87960957897822,Direct Debit,Desktop,0
38,Female,Europe,Desktop,24,10,0,5,0,59.82683116089537,Direct Debit,Desktop,0
45,Female,South America,Mobile,20,10,2,5,0,35.42624253731431,Direct Debit,Desktop,0
25,Female,South America,Mobile,9,8,3,2,0,27.66432146779654,PayPal,Mobile,1
44,Male,North America,Desktop,13,10,4,2,0,92.12466847746165,PayPal,Mobile,0
18,Female,Asia,Desktop,22,10,5,2,0,22.746201896499592,PayPal,Mobile,0
35,Male,South America,Desktop,18,10,1,2,0,77.45361378414897,Credit Card,Tablet,0
29,Male,North America,Mobile,12,10,0,1,0,68.7290462591595,Credit Card,Desktop,0
20,Male,Europe,Desktop,21,10,1,5,0,64.04696501880181,Direct Debit,Desktop,0
26,Female,South America,Mobile,16,10,3,2,0,57.05211515182179,Credit Card,Tablet,1
28,Female,South America,Desktop,24,10,1,5,0,44.89122851142767,PayPal,Mobile,0
33,Female,North America,Desktop,6,9,3,3,0,78.75504946088734,Direct Debit,Tablet,0
29,Female,Asia,Mobile,14,10,0,3,0,71.36188123554808,PayPal,Desktop,0
35,Male,North America,Mobile,7,6,1,1,0,58.088754442286515,PayPal,Tablet,0
26,Female,South America,Mobile,6,10,2,4,0,33.161502573012314,Direct Debit,Mobile,0
30,Male,North America,Mobile,11,7,3,5,0,15.418066718399949,Credit Card,Tablet,0
32,Male,Asia,Desktop,24,10,2,5,0,98.31496348695775,Credit Card,Mobile,0
36,Male,Europe,Mobile,2,8,3,4,1,47.90258904134352,PayPal,Mobile,1
43,Male,North America,Desktop,1,10,2,4,1,67.57001906467625,PayPal,Desktop,0
43,Male,North America,Mobile,24,10,2,2,0,77.62379375384035,PayPal,Mobile,0
37,Male,Asia,Mobile,16,10,3,1,0,45.2121436014818,PayPal,Mobile,0
39,Male,South America,Desktop,13,10,1,5,0,94.00998202046691,Direct Debit,Tablet,0
38,Female,Europe,Mobile,24,10,5,5,0,65.741785723115,Credit Card,Tablet,0
31,Male,North America,Desktop,14,10,2,5,0,10.0,PayPal,Mobile,0
44,Female,Europe,Mobile,7,5,5,2,0,10.0,PayPal,Mobile,1
25,Female,Europe,Desktop,24,10,3,5,0,41.06140048777246,Credit Card,Desktop,0
18,Female,North America,Mobile,9,9,5,1,0,39.91721553510099,Direct Debit,Tablet,1
24,Female,Europe,Mobile,24,10,3,4,0,61.75570434246153,PayPal,Tablet,0
49,Male,Asia,Desktop,8,6,3,3,0,60.0029021278163,PayPal,Desktop,1
32,Male,South America,Mobile,9,10,0,5,0,75.93418691091163,PayPal,Mobile,0
37,Female,South America,Mobile,1,7,2,0,1,70.73483837003971,PayPal,Desktop,1
32,Female,South America,Mobile,24,10,1,4,0,93.21522945662244,PayPal,Desktop,0
40,Female,Europe,Mobile,1,6,3,1,1,87.34627902819084,Direct Debit,Tablet,1
35,Female,Europe,Mobile,10,8,1,5,0,70.84100026058883,Credit Card,Tablet,0
34,Female,North America,Mobile,24,9,5,4,0,32.373007988649164,Direct Debit,Desktop,0
41,Male,Europe,Desktop,22,10,3,2,0,43.30022781796917,Credit Card,Tablet,0
30,Female,South America,Mobile,24,10,2,2,0,17.71820301376509,Direct Debit,Desktop,0
38,Female,Asia,Tablet,13,10,1,3,0,32.80863442989002,Credit Card,Mobile,0
33,Female,Europe,Mobile,24,10,0,4,0,74.71041836220071,PayPal,Tablet,0
33,Male,North America,Tablet,6,8,2,0,0,71.1464436145587,PayPal,Mobile,0
26,Male,Asia,Desktop,21,10,0,4,0,100.66808661083886,Credit Card,Tablet,0
32,Female,South America,Mobile,15,10,2,4,0,15.567218899581263,Direct Debit,Tablet,0
29,Female,South America,Desktop,19,10,1,1,0,65.62922599853297,PayPal,Tablet,0
46,Male,South America,Desktop,18,10,3,5,0,49.40682060372496,Direct Debit,Mobile,0
18,Female,North America,Mobile,12,10,0,2,0,82.31117407120092,Credit Card,Tablet,0
43,Male,Europe,Desktop,7,10,2,4,0,37.916878001552476,Direct Debit,Tablet,0
18,Male,North America,Desktop,9,6,5,0,0,77.01387501726829,Direct Debit,Mobile,1
40,Female,North America,Tablet,5,10,1,4,0,30.434232771903943,Direct Debit,Mobile,0
26,Male,Asia,Mobile,11,10,1,2,0,50.773378378085276,Credit Card,Tablet,0
40,Male,Europe,Desktop,10,10,1,3,0,87.89023982655192,PayPal,Mobile,0
33,Male,Asia,Desktop,13,10,1,3,0,66.13032447222602,PayPal,Mobile,0
20,Female,Asia,Desktop,24,10,4,5,0,71.8410292721813,Direct Debit,Mobile,0
48,Male,Asia,Mobile,9,7,2,3,0,74.03323185240332,Credit Card,Tablet,0
42,Female,South America,Mobile,3,7,4,4,1,40.16985163100254,Direct Debit,Mobile,1
40,Male,Europe,Desktop,4,6,3,4,0,50.97039543489064,PayPal,Tablet,1
28,Male,North America,Mobile,6,9,2,2,0,39.22140288096526,PayPal,Mobile,1
43,Female,Europe,Tablet,1,4,4,3,0,59.99006560243345,PayPal,Desktop,1
22,Female,Asia,Mobile,12,9,2,3,0,48.74197296168908,PayPal,Desktop,0
18,Female,North America,Mobile,24,10,5,2,0,59.35996292977694,Direct Debit,Tablet,1
19,Male,Asia,Desktop,15,9,1,0,0,76.65593922569069,Direct Debit,Tablet,0
25,Male,Asia,Tablet,5,10,4,5,0,17.31246948452828,Credit Card,Tablet,1
27,Female,South America,Mobile,6,9,2,0,0,45.967996345266656,PayPal,Tablet,0
30,Male,Europe,Tablet,24,10,3,3,0,37.1310719508749,PayPal,Mobile,0
31,Female,Asia,Mobile,24,10,0,5,0,108.94052138664968,Direct Debit,Mobile,0
28,Female,South America,Mobile,7,9,4,2,0,21.579286695337068,Credit Card,Mobile,1
18,Female,Asia,Desktop,5,8,1,1,0,51.532774961613974,PayPal,Desktop,0
36,Male,Asia,Desktop,1,10,2,5,1,88.80247828653154,Direct Debit,Tablet,0
32,Male,Europe,Tablet,24,10,2,5,0,52.756722881543325,Credit Card,Tablet,0
28,Female,South America,Mobile,6,9,1,0,0,66.42222273029125,Credit Card,Tablet,0
48,Male,North America,Tablet,24,10,1,5,0,97.11904865155296,Credit Card,Tablet,0
32,Female,South America,Desktop,21,10,0,5,0,48.12731148681928,Credit Card,Desktop,0
35,Female,Asia,Mobile,1,8,2,3,1,67.55740489966047,PayPal,Tablet,0
42,Male,North America,Mobile,1,7,2,1,1,76.06900557632747,PayPal,Mobile,0
20,Female,South America,Desktop,24,10,2,3,0,30.546832968147612,Direct Debit,Desktop,0
34,Male,North America,Mobile,24,10,3,3,0,53.71910708003363,Credit Card,Mobile,0
42,Male,Europe,Mobile,13,8,1,2,0,69.85604719923967,Credit Card,Mobile,0
34,Male,Asia,Mobile,20,9,1,1,0,80.52039243709646,Direct Debit,Mobile,0
21,Female,Asia,Mobile,14,8,4,3,0,22.98045770350639,Direct Debit,Desktop,1
30,Female,Europe,Desktop,24,10,3,5,0,78.86913105394892,Credit Card,Desktop,1
36,Female,South America,Desktop,11,10,2,5,0,65.82583084361575,Credit Card,Mobile,0
18,Male,North America,Desktop,15,10,5,2,0,32.19351352588588,Direct Debit,Tablet,0
21,Female,Europe,Mobile,18,10,1,4,0,43.99769162772984,PayPal,Tablet,0
54,Female,Asia,Mobile,11,9,2,2,0,59.8151978750797,PayPal,Tablet,0
39,Male,North America,Tablet,16,10,2,5,0,84.37789151253926,Direct Debit,Desktop,0
49,Male,North America,Mobile,3,7,2,0,1,54.49880880829349,PayPal,Desktop,0
43,Male,South America,Desktop,5,9,2,1,0,64.35950304528589,Credit Card,Tablet,0
38,Male,North America,Mobile,7,7,1,0,0,54.134089508970774,Credit Card,Mobile,0
31,Female,North America,Mobile,11,10,4,3,0,36.658015460925135,Credit Card,Desktop,1
38,Female,South America,Mobile,22,10,2,1,0,68.86643678893684,PayPal,Mobile,0
49,Male,Asia,Tablet,11,9,6,5,0,83.28298935586388,Credit Card,Desktop,0
43,Male,North America,Tablet,17,7,3,0,0,74.86899785247591,Credit Card,Mobile,1
36,Male,Europe,Mobile,4,8,1,5,0,45.09796512458105,Direct Debit,Mobile,1
33,Female,South America,Desktop,24,10,2,5,0,37.893509637634956,Credit Card,Mobile,0
39,Female,North America,Desktop,24,10,2,4,0,74.59368841037252,Credit Card,Tablet,0
29,Female,South America,Mobile,8,9,3,3,0,25.84815748173574,Direct Debit,Tablet,0
39,Female,North America,Mobile,1,8,2,2,1,41.945789039663076,Credit Card,Desktop,0
28,Female,Europe,Desktop,24,10,1,1,0,96.44902877061728,PayPal,Tablet,0
31,Female,North America,Mobile,17,10,2,5,0,85.26245233736543,Credit Card,Tablet,0
24,Male,Europe,Mobile,9,10,3,4,0,74.6401015428977,Credit Card,Mobile,1
30,Female,Asia,Desktop,24,10,2,1,0,49.40476351668632,Credit Card,Mobile,0
28,Female,North America,Desktop,14,10,3,1,0,69.4536535632939,Direct Debit,Tablet,0
51,Male,Asia,Mobile,4,5,3,1,0,48.513060182665626,Credit Card,Tablet,1
26,Male,South America,Desktop,24,10,0,5,0,32.165016905576174,Credit Card,Desktop,0
38,Male,North America,Mobile,9,10,3,2,0,81.57969011968058,Credit Card,Mobile,1
25,Male,Asia,Tablet,5,8,1,4,0,38.83514474277496,PayPal,Desktop,0
35,Male,Asia,Tablet,3,9,1,2,1,69.46933533485932,Credit Card,Tablet,0
37,Female,Asia,Mobile,6,9,4,5,0,35.58148971181704,Credit Card,Tablet,1
18,Male,Europe,Desktop,10,10,1,4,0,63.91923812971146,PayPal,Mobile,0
21,Male,Europe,Desktop,7,8,6,2,0,15.648438223666453,PayPal,Desktop,0
25,Female,Asia,Desktop,9,10,5,2,0,101.8420663164145,Credit Card,Tablet,0
21,Female,North America,Mobile,19,8,5,3,0,50.810438265908225,Credit Card,Desktop,0
35,Female,North America,Mobile,24,10,0,2,0,60.00900768192095,Direct Debit,Desktop,0
37,Female,Asia,Desktop,24,10,2,2,0,42.607719894872154,Direct Debit,Mobile,0
24,Male,Europe,Tablet,11,10,3,3,0,50.3637851371765,Credit Card,Desktop,1
36,Female,South America,Desktop,12,5,2,5,0,66.6546331776273,Credit Card,Mobile,1
30,Male,Asia,Mobile,5,6,0,3,0,28.8884512434158,Direct Debit,Tablet,1
34,Female,South America,Desktop,9,7,3,4,0,44.63964520031182,PayPal,Mobile,1
28,Male,Europe,Mobile,10,10,4,5,0,44.229978785366455,Direct Debit,Tablet,0
39,Female,South America,Mobile,7,8,1,2,0,57.30611550153877,Direct Debit,Mobile,0
51,Male,North America,Desktop,7,10,4,2,0,52.91248353828343,Credit Card,Desktop,1
42,Female,Europe,Mobile,8,6,1,4,0,43.22050516516066,Direct Debit,Tablet,1
48,Male,Asia,Desktop,23,10,3,3,0,33.0019340163952,Direct Debit,Tablet,0
20,Male,Europe,Tablet,24,10,3,2,0,49.06350375528948,Direct Debit,Desktop,0
28,Male,Europe,Mobile,8,8,2,3,0,49.403771854585315,PayPal,Tablet,0
40,Male,Europe,Mobile,3,10,3,3,1,59.0492758984478,PayPal,Mobile,1
50,Male,South America,Mobile,13,10,4,4,0,69.69603778395754,Direct Debit,Mobile,0
41,Female,North America,Mobile,24,10,6,5,0,72.69890531857135,Direct Debit,Tablet,0
24,Male,Asia,Mobile,18,10,2,4,0,35.74986047811799,Direct Debit,Mobile,0
30,Female,South America,Mobile,22,10,1,1,0,71.8797793084251,PayPal,Desktop,0
38,Female,North America,Mobile,5,4,4,0,0,83.70951131151435,Direct Debit,Mobile,1
33,Male,North America,Mobile,21,10,0,5,0,47.97458517053255,PayPal,Tablet,0
27,Male,South America,Tablet,18,8,3,3,0,40.70389803347584,Credit Card,Tablet,0
32,Male,Asia,Mobile,20,10,0,1,0,61.73073961168373,Direct Debit,Tablet,0
34,Female,Europe,Desktop,7,10,1,5,0,79.7825410265503,Direct Debit,Mobile,0
24,Male,Europe,Tablet,9,8,0,4,0,42.941846789867355,Direct Debit,Desktop,0
44,Male,South America,Desktop,20,10,2,1,0,110.4504980087633,Direct Debit,Desktop,0
30,Female,Europe,Desktop,6,10,2,5,0,94.51162466347091,Credit Card,Mobile,0
34,Female,Europe,Tablet,8,9,3,4,0,77.74053057676262,PayPal,Tablet,1
45,Male,Asia,Desktop,7,9,1,5,0,71.25181026589718,Credit Card,Desktop,0
33,Female,Asia,Mobile,10,9,2,3,0,64.11295279887995,PayPal,Mobile,0
44,Female,North America,Mobile,24,10,1,4,0,53.43718006837956,PayPal,Mobile,0
24,Male,Asia,Mobile,10,10,2,5,0,59.28899570433454,PayPal,Desktop,0
39,Male,North America,Desktop,5,7,0,4,0,57.38658102140503,Direct Debit,Mobile,0
43,Male,South America,Mobile,2,8,3,0,1,92.6537468413557,PayPal,Desktop,1
26,Female,North America,Mobile,24,10,2,2,0,120.76022701144935,Direct Debit,Tablet,0
33,Male,Asia,Desktop,24,10,3,5,0,44.03584085688811,Credit Card,Desktop,0
33,Male,North America,Mobile,7,6,1,2,0,89.34964968408065,PayPal,Mobile,0
37,Male,Asia,Desktop,11,7,3,0,0,54.510905079193,Direct Debit,Mobile,1
39,Male,Europe,Mobile,24,9,2,2,0,105.60114181422291,PayPal,Mobile,0
25,Male,North America,Desktop,10,9,1,1,0,97.95040273692995,PayPal,Desktop,0
34,Male,Asia,Desktop,7,10,1,5,0,54.452046381024886,Credit Card,Desktop,0
50,Female,Europe,Mobile,3,7,2,5,0,67.62385112820513,Credit Card,Tablet,0
45,Male,Europe,Desktop,24,10,1,5,0,79.27191151170761,Direct Debit,Tablet,0
42,Female,South America,Desktop,4,8,0,5,0,58.28184642196596,Credit Card,Tablet,1
33,Male,North America,Mobile,24,10,2,5,0,10.0,PayPal,Tablet,0
56,Male,Europe,Mobile,6,8,4,1,0,58.135245623374146,Direct Debit,Mobile,1
45,Male,Asia,Tablet,19,10,3,5,0,79.36066005262019,Credit Card,Tablet,0
35,Female,North America,Desktop,5,10,3,2,0,58.24306143849438,Credit Card,Desktop,1
37,Female,Asia,Desktop,19,10,1,2,0,59.85828064624421,Direct Debit,Tablet,0
30,Female,North America,Mobile,6,10,1,4,0,74.00565452056449,Direct Debit,Tablet,0
38,Female,North America,Desktop,8,7,4,5,0,38.72789478909276,PayPal,Mobile,1
40,Female,Asia,Desktop,8,8,2,2,0,60.67507535470287,Credit Card,Tablet,0
42,Male,North America,Desktop,13,8,3,3,0,32.728480674490925,PayPal,Desktop,0
33,Male,Asia,Mobile,10,8,5,1,0,58.07628392136239,Credit Card,Tablet,1
20,Male,North America,Mobile,6,9,2,3,0,36.0530363376269,Credit Card,Tablet,0
37,Female,North America,Mobile,3,6,3,4,1,76.64827410581043,Credit Card,Tablet,1
42,Male,Asia,Mobile,13,10,0,5,0,83.351567365637,Credit Card,Mobile,0
25,Female,South America,Mobile,24,10,2,3,0,42.49280935450601,PayPal,Tablet,0
34,Male,North America,Mobile,15,10,4,1,0,39.86396932111258,Direct Debit,Tablet,0
48,Female,Europe,Desktop,5,6,0,2,0,37.44462887330934,Credit Card,Tablet,0
22,Male,Europe,Mobile,6,10,3,2,0,82.5018243665329,Credit Card,Mobile,0
32,Male,South America,Mobile,7,7,1,2,0,65.00893841755831,Credit Card,Tablet,0
49,Male,South America,Mobile,5,7,4,2,0,39.54133346462734,PayPal,Mobile,1
36,Male,Europe,Desktop,1,10,2,1,0,45.779577452917806,Direct Debit,Mobile,0
29,Female,South America,Mobile,9,10,3,5,0,68.38759018601604,Direct Debit,Mobile,1
34,Female,Europe,Tablet,15,9,1,3,0,41.911738781438046,PayPal,Tablet,0
43,Male,North America,Desktop,5,7,1,1,0,50.00794536402379,PayPal,Mobile,1
32,Female,Asia,Mobile,22,10,7,4,0,34.83446839496476,Credit Card,Mobile,1
40,Male,South America,Desktop,12,7,2,2,0,78.98154322594308,Credit Card,Tablet,0
37,Male,North America,Mobile,24,10,2,2,0,70.20010719144997,Credit Card,Mobile,0
38,Female,South America,Mobile,3,7,0,2,0,58.794381815935246,Direct Debit,Mobile,1
41,Female,South America,Mobile,14,10,3,3,0,87.36544854703983,PayPal,Tablet,0
32,Male,Europe,Desktop,24,10,0,5,0,103.13060018274996,PayPal,Mobile,0
25,Female,Asia,Desktop,13,9,1,5,0,79.37743132345776,Direct Debit,Desktop,0
39,Male,North America,Mobile,7,5,2,5,0,52.78512642327628,Direct Debit,Tablet,1
33,Male,North America,Mobile,7,8,3,5,0,78.60771713295185,PayPal,Tablet,1
30,Female,Asia,Desktop,12,9,2,3,0,19.793868315190032,Credit Card,Tablet,0
40,Male,South America,Tablet,9,10,1,2,0,34.91156476040406,PayPal,Mobile,0
47,Male,North America,Mobile,3,10,2,1,1,57.71586424620678,Credit Card,Desktop,0
33,Male,South America,Desktop,24,10,3,2,0,84.06362041323099,PayPal,Desktop,0
35,Female,North America,Tablet,12,10,2,2,0,96.67137980480112,Credit Card,Tablet,0
23,Female,North America,Desktop,18,10,3,5,0,78.38777534356088,Credit Card,Tablet,0
32,Female,South America,Mobile,17,10,3,4,0,53.095944625089075,Direct Debit,Tablet,1
37,Female,South America,Mobile,5,8,0,4,0,97.50668155563324,PayPal,Desktop,1
34,Male,Europe,Mobile,6,4,3,2,0,11.330008587304249,PayPal,Mobile,0
31,Male,South America,Tablet,24,9,2,1,0,76.54470743316008,Direct Debit,Tablet,0
42,Male,Europe,Mobile,1,4,1,5,1,72.4916641288163,PayPal,Mobile,1
35,Male,South America,Mobile,14,10,0,5,0,56.41055276743542,Credit Card,Desktop,0
60,Female,Europe,Mobile,10,5,3,2,0,25.101160785889572,Credit Card,Desktop,1
37,Male,Europe,Tablet,6,9,3,0,0,50.32838606673765,Credit Card,Desktop,0
18,Male,Europe,Desktop,24,10,3,5,0,50.037913453443714,Credit Card,Desktop,1
23,Male,North America,Desktop,24,10,0,5,0,90.11900244406263,Credit Card,Tablet,0
40,Female,South America,Desktop,8,8,1,2,0,81.50456605424912,PayPal,Desktop,0
28,Male,North America,Desktop,20,10,3,5,0,54.77398575287804,PayPal,Tablet,0
29,Male,South America,Mobile,11,10,1,5,0,76.30725829235527,Credit Card,Tablet,0
22,Female,North America,Mobile,8,8,3,0,0,54.5611009095206,Direct Debit,Tablet,1
30,Female,Europe,Desktop,24,10,2,2,0,62.03003160572524,Direct Debit,Desktop,0
36,Female,South America,Tablet,18,10,0,3,0,56.67535390909915,PayPal,Tablet,0
38,Female,South America,Mobile,10,8,1,4,0,45.3843517699394,Credit Card,Mobile,0
24,Female,Asia,Mobile,24,10,3,4,0,33.676733649740044,PayPal,Tablet,1
43,Female,Asia,Mobile,4,4,3,2,0,28.09862712535407,Credit Card,Tablet,1
23,Female,North America,Mobile,12,9,1,5,0,38.642808124026715,Credit Card,Desktop,1
39,Male,Europe,Mobile,24,10,0,3,0,36.868848860820805,PayPal,Desktop,0
38,Male,South America,Mobile,24,9,0,2,0,72.11819208910576,PayPal,Desktop,0
25,Male,South America,Mobile,19,10,1,2,0,95.27382314074708,Direct Debit,Desktop,0
24,Female,Europe,Tablet,7,8,1,3,0,77.68515459250689,PayPal,Mobile,0
38,Male,Europe,Desktop,4,10,2,3,0,94.75789683610324,Credit Card,Mobile,0
29,Male,South America,Mobile,11,10,0,3,0,41.02677541531151,Direct Debit,Desktop,0
33,Male,Europe,Desktop,14,10,5,3,0,53.93668859226422,Direct Debit,Tablet,1
41,Male,Europe,Mobile,9,8,0,1,0,68.83460651158978,PayPal,Mobile,0
39,Female,South America,Mobile,5,10,1,1,0,47.63140848716435,PayPal,Tablet,1
25,Male,South America,Mobile,8,3,6,1,0,74.29785876168161,PayPal,Desktop,1
34,Female,Asia,Tablet,11,10,1,5,0,63.58959281570135,Credit Card,Mobile,0
25,Female,Asia,Desktop,16,10,2,4,0,37.17630632957047,PayPal,Desktop,0
43,Male,South America,Desktop,24,9,4,5,0,105.83918688477742,Credit Card,Tablet,1
50,Female,Asia,Desktop,1,4,2,0,1,84.9005479596757,Credit Card,Desktop,0
26,Male,Asia,Desktop,8,10,2,3,0,69.72314146686031,Direct Debit,Mobile,0
34,Female,North America,Mobile,24,10,2,4,0,80.7423021367706,PayPal,Mobile,0
44,Female,North America,Desktop,9,8,4,3,0,44.486829007017676,PayPal,Desktop,0
35,Male,South America,Desktop,1,7,1,4,0,23.28469497967678,Credit Card,Mobile,0
40,Female,South America,Desktop,4,10,0,4,0,65.38067512483173,PayPal,Desktop,0
35,Male,Europe,Mobile,5,8,4,3,0,33.68046464715724,Credit Card,Desktop,1
24,Male,Asia,Desktop,14,10,2,5,0,73.242549847986,PayPal,Tablet,0
36,Female,Europe,Mobile,24,10,1,5,0,56.22243271177935,PayPal,Desktop,0
46,Female,North America,Mobile,15,9,2,5,0,64.23198451746299,Direct Debit,Tablet,0
38,Male,Europe,Mobile,11,9,2,2,0,20.654439526077603,Direct Debit,Tablet,0
51,Female,South America,Desktop,10,9,2,3,0,55.94856319990966,Credit Card,Desktop,0
18,Female,Europe,Tablet,7,10,2,5,0,64.75169135000633,Credit Card,Desktop,0
38,Female,North America,Mobile,24,10,4,1,0,17.85591318024256,Direct Debit,Tablet,0
28,Male,North America,Mobile,19,10,0,5,0,65.62533356653299,Credit Card,Tablet,0
26,Female,South America,Mobile,15,8,3,0,0,59.06281040202049,Credit Card,Mobile,0
48,Female,North America,Mobile,6,10,1,3,0,60.36983914561983,Credit Card,Desktop,1
32,Female,North America,Mobile,21,10,0,1,0,29.392958929127758,PayPal,Mobile,0
31,Male,Asia,Desktop,6,10,3,5,0,87.3155303162803,PayPal,Mobile,1
38,Female,Europe,Desktop,8,9,3,1,0,26.398950076068623,Credit Card,Mobile,0
18,Female,South America,Mobile,6,10,2,3,0,50.08233630814827,Credit Card,Tablet,0
48,Male,South America,Desktop,24,10,0,1,0,83.05547247902733,PayPal,Desktop,0
54,Male,Europe,Desktop,24,10,3,4,0,54.111563778389616,Direct Debit,Desktop,1
44,Male,Europe,Mobile,6,7,4,4,0,47.646334369681576,Direct Debit,Mobile,1
39,Female,South America,Desktop,5,9,1,4,0,52.439012284818716,PayPal,Tablet,1
32,Male,Europe,Tablet,7,9,0,5,0,76.8515473571882,Direct Debit,Desktop,0
24,Female,Europe,Tablet,24,10,4,4,0,32.28958003377739,Direct Debit,Tablet,1
46,Male,North America,Mobile,20,10,1,2,0,80.8301472472047,Credit Card,Tablet,0
44,Female,Europe,Desktop,5,6,1,2,0,58.56994976035998,Direct Debit,Tablet,1
39,Male,Europe,Mobile,1,7,2,4,1,57.24538190156778,PayPal,Mobile,1
38,Female,South America,Mobile,1,8,3,5,1,12.495558191333693,Direct Debit,Desktop,1
38,Female,Asia,Mobile,13,8,0,0,0,57.710114542094715,Direct Debit,Desktop,0
29,Male,Asia,Desktop,24,9,6,0,0,56.98180640512851,Credit Card,Mobile,1
60,Male,Europe,Tablet,3,8,4,0,1,60.2640568242455,Direct Debit,Tablet,1
32,Male,South America,Mobile,7,9,0,0,0,67.52364600570006,PayPal,Desktop,1
30,Male,Asia,Tablet,8,9,0,2,0,58.65697887555817,Direct Debit,Mobile,0
46,Male,Asia,Desktop,17,10,3,3,0,78.2485798881721,PayPal,Mobile,0
34,Male,Asia,Desktop,24,10,1,3,0,82.81941452212864,Credit Card,Mobile,0
34,Female,Europe,Mobile,24,10,2,5,0,72.16648339226376,PayPal,Mobile,0
49,Female,Asia,Desktop,10,10,2,5,0,58.626085219077545,Credit Card,Mobile,0
41,Female,North America,Mobile,8,10,1,5,0,74.67525204901706,Direct Debit,Desktop,1
42,Male,South America,Mobile,7,6,2,1,0,89.61963443678617,PayPal,Desktop,0
20,Male,North America,Desktop,11,10,1,2,0,105.51987771380414,Direct Debit,Desktop,0
39,Male,South America,Desktop,23,10,3,4,0,63.60302148645715,PayPal,Desktop,0
24,Male,North America,Mobile,7,10,1,5,0,45.59894952875408,Credit Card,Desktop,0
30,Male,Europe,Mobile,11,7,2,4,0,64.47830074259514,PayPal,Desktop,0
36,Male,Asia,Desktop,24,10,2,3,0,43.16722655249738,Direct Debit,Tablet,0
